exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor,Area,Peak Power,Total Leakage,Peak Dynamic,Subthreshold Leakage,Gate Leakage,Runtime Dynamic,ipc,branch_misprediction_rate,icache_miss_rate,dcache_read_miss_rate,dcache_write_miss_rate
1960,1,2.6,64,64,4,128,4,12,2,4,2,64,128,16,32,TournamentBP,77.3444,62.1216,16.6464,39.9948,15.4891,1.1741,8.5131,0.7719,0.0676,0.0096,0.0144,0.0102
1961,1,1.6,16,32,1,1024,4,4,8,12,8,128,32,8,64,TAGE,144.5998,91.5207,18.6321,71.3183,17.4677,1.3263,12.1013,0.9701,0.0561,0.0116,0.0241,0.0104
1962,1,2.6,128,128,1,256,16,2,8,12,4,32,32,32,16,MultiperspectivePerceptron64KB,146.2557,132.27,18.2115,111.0876,17.1477,1.3286,15.5653,0.6888,0.1012,0.009,0.0086,0.0101
1963,1,4,64,16,2,256,2,8,2,4,4,64,16,32,16,TAGE_SC_L_64KB,78.91,82.9761,16.5969,59.0173,15.4891,1.1697,11.08,0.6548,0.0553,0.0098,0.0703,0.0106
1964,1,4,32,128,1,512,16,2,12,4,8,256,128,64,32,TournamentBP,156.137,169.928,17.6444,145.5466,16.6127,1.2161,15.9111,0.6644,0.0676,0.0103,0.0163,0.01
1965,1,3.4,32,16,1,512,2,8,4,4,2,32,128,16,64,MultiperspectivePerceptron64KB,93.0486,79.5375,16.8512,57.0287,15.8289,1.1771,10.4449,0.6504,0.1266,0.0077,0.0657,0.0106
1966,1,3.8,64,32,2,1024,4,4,4,12,12,192,128,8,64,LocalBP,122.8882,181.627,18.6734,154.1045,17.3379,1.32,26.0639,0.7791,0.0811,0.01,0.0246,0.0104
1967,1,2,16,16,1,512,2,8,2,2,2,64,96,64,64,BiModeBP,78.5004,47.0297,16.6259,26.1106,15.4694,1.1395,5.1064,0.7482,0.073,0.0107,0.0876,0.0106
1968,1,1.4,128,64,4,512,2,8,4,4,8,64,64,8,64,TAGE,92.3845,43.7625,17.199,24.1664,16.0917,1.1902,6.0167,1.0244,0.056,0.0086,0.0146,0.0102
1969,1,3.2,64,16,2,256,8,2,4,4,2,32,16,32,8,MultiperspectivePerceptron64KB,87.7739,73.6113,16.6113,51.0809,15.5888,1.1708,8.3886,0.593,0.1048,0.0091,0.0643,0.0106
1970,1,3.2,32,64,1,2048,2,4,2,4,12,192,16,16,8,MultiperspectivePerceptron64KB,106.6504,76.4861,18.4466,51.3014,17.3329,1.1962,9.7538,0.6757,0.1054,0.0091,0.0106,0.0102
1971,1,2.4,64,64,1,1024,4,2,2,8,4,192,128,8,8,TAGE,100.199,82.5887,18.0414,58.8848,16.8314,1.2416,11.1807,0.7108,0.0561,0.0098,0.0152,0.0102
1972,1,1,16,32,1,1024,16,12,8,8,4,192,16,8,8,MultiperspectivePerceptron64KB,137.2137,50.5922,18.0473,34.054,17.0525,1.2627,6.3998,0.9528,0.1158,0.0086,0.0189,0.0104
1973,1,3.6,128,16,1,512,4,12,8,12,8,128,128,64,16,TAGE,144.0758,193.413,18.3236,169.1501,17.1622,1.3339,27.9259,0.8625,0.0557,0.009,0.1041,0.0105
1974,1,1,32,16,4,512,4,12,4,4,12,64,16,16,32,BiModeBP,87.8768,36.2811,17.0055,17.3412,15.8205,1.186,4.3023,0.9324,0.0728,0.0093,0.078,0.0106
1975,1,2.4,64,64,8,256,8,2,8,12,4,32,64,8,16,BiModeBP,127.29,128.573,18.0716,105.1049,16.7857,1.3161,14.7427,0.7111,0.0729,0.0101,0.0099,0.0102
1976,1,3.6,128,16,8,256,8,8,8,8,4,32,96,8,64,TAGE,120.5858,134.126,17.4025,111.6548,16.3278,1.2546,18.1478,0.7424,0.056,0.0087,0.0714,0.0106
1977,1,3.2,32,16,4,512,2,8,2,4,12,256,128,32,64,BiModeBP,82.947,76.1728,16.9518,52.0859,15.7531,1.1798,11.2263,0.7332,0.073,0.0109,0.0884,0.0106
1978,1,2.6,16,32,8,1024,16,12,12,8,8,256,128,16,32,MultiperspectivePerceptron64KB,197.1763,140.12,18.2261,123.853,17.3534,1.2837,18.7383,0.9124,0.133,0.0091,0.0257,0.0104
1979,1,3.4,64,16,4,1024,16,12,8,4,4,128,32,16,64,MultiperspectivePerceptron64KB,127.5707,97.9047,17.5988,76.9465,16.677,1.2029,13.7194,0.8035,0.1327,0.0076,0.0892,0.0106
1980,1,1.4,32,64,2,256,16,2,12,8,12,256,128,8,64,BiModeBP,151.3732,86.9262,17.7018,67.8093,16.5024,1.2691,8.8487,0.7743,0.073,0.0104,0.015,0.0102
1981,1,2,128,32,8,1024,8,2,8,8,4,256,32,8,64,MultiperspectivePerceptron64KB,139.1677,84.0773,18.2527,64.6534,17.2554,1.2646,10.1685,0.7278,0.1002,0.0092,0.0233,0.0104
1982,1,1.4,16,64,8,512,16,12,2,4,4,128,16,8,16,TournamentBP,83.0481,41.4527,16.9844,21.5058,15.8219,1.1771,4.9609,0.8298,0.0676,0.0109,0.0107,0.0102
1983,1,4,64,64,2,1024,4,4,2,12,12,192,128,32,16,TournamentBP,119.124,184.285,18.7756,156.1637,17.4646,1.322,25.5484,0.7059,0.0674,0.0098,0.0167,0.0102
1984,1,1,128,32,4,2048,2,4,2,12,4,32,96,32,32,BiModeBP,130.4911,58.5581,19.6829,36.1533,18.3238,1.3226,6.7301,0.8232,0.0729,0.0093,0.0182,0.0104
1985,1,1.6,64,128,8,2048,8,2,4,4,12,128,128,64,32,TournamentBP,113.384,52.2714,18.8454,29.8503,17.6755,1.2094,5.986,0.7803,0.0675,0.0098,0.0151,0.0101
1986,1,3.4,16,32,8,256,2,12,12,8,8,128,128,64,64,LocalBP,144.079,173.815,17.41,150.1852,16.2028,1.2617,23.0653,0.9011,0.081,0.0098,0.026,0.0104
1987,1,1.8,16,32,4,128,2,8,2,2,2,64,32,8,8,LocalBP,71.8938,42.3549,16.1446,22.5254,14.9893,1.1314,4.3688,0.7413,0.0812,0.0096,0.024,0.0104
1988,1,2,32,64,2,256,16,4,8,8,8,128,64,16,32,TournamentBP,116.277,86.2982,17.5233,65.6848,16.3784,1.2564,12.0256,0.9732,0.0674,0.0104,0.0156,0.0102
1989,1,1.8,16,64,4,128,4,2,12,2,4,32,64,8,8,LocalBP,126.942,70.5589,16.4971,51.5851,15.3893,1.1574,5.8427,0.7119,0.0812,0.0107,0.0099,0.0102
1990,1,3,32,64,1,2048,4,8,4,8,12,128,16,8,16,TournamentBP,122.268,101.055,19.1279,75.3311,17.9065,1.2679,15.3403,0.8584,0.0674,0.0096,0.0111,0.0102
1991,1,1.4,16,16,2,128,4,4,2,2,8,192,128,8,16,LocalBP,71.9933,37.2396,16.1455,18.2467,14.9872,1.1344,3.9721,0.7523,0.0812,0.0099,0.0881,0.0106
1992,1,2.4,128,128,2,256,8,4,4,8,12,192,128,16,64,TournamentBP,100.234,87.8069,17.7393,64.7505,16.5241,1.2595,14.1836,0.9386,0.0674,0.01,0.0161,0.01
1993,1,2.4,128,128,8,512,4,12,2,12,12,64,64,64,32,MultiperspectivePerceptron64KB,114.2864,109.278,18.4383,84.906,17.18,1.3283,15.2352,0.745,0.1201,0.0073,0.0128,0.0101
1994,1,1.2,16,32,8,1024,2,4,8,4,4,192,64,16,8,TAGE_SC_L_64KB,120.0125,46.5143,17.5129,29.3082,16.5226,1.1926,5.5829,1.0084,0.0549,0.0115,0.0254,0.0104
1995,1,3.4,32,64,2,256,2,2,2,8,12,128,128,16,64,TAGE,91.9523,107.483,17.2062,83.4861,16.0115,1.2384,15.7086,0.6934,0.0563,0.0103,0.016,0.0102
1996,1,1,32,32,1,1024,2,4,12,4,2,128,16,8,8,TournamentBP,154.575,55.3634,17.9143,39.1863,16.8828,1.2094,4.7999,0.8751,0.0675,0.0102,0.0202,0.0104
1997,1,1.2,16,16,2,512,8,4,2,2,12,32,32,8,8,TournamentBP,79.1952,35.3039,16.6704,16.1908,15.5391,1.1473,3.3276,0.7314,0.0676,0.0103,0.0697,0.0106
1998,1,2.6,128,32,8,256,16,12,8,12,4,32,96,16,64,TAGE_SC_L_64KB,138.7825,138.848,18.0568,117.0126,16.9243,1.328,18.848,0.8913,0.0548,0.0086,0.019,0.0104
1999,1,3,64,64,8,256,4,4,12,2,2,64,64,16,64,TAGE_SC_L_64KB,158.9915,106.392,16.7617,89.479,15.9095,1.1722,9.9068,0.7402,0.0549,0.009,0.0147,0.0102
2000,1,2.4,32,128,4,1024,4,2,4,8,2,256,128,8,64,BiModeBP,106.6127,87.4589,18.2585,63.4165,17.0044,1.2479,11.7451,0.7235,0.0731,0.0106,0.0145,0.0101
2001,1,3.2,16,32,2,256,4,4,4,2,8,128,32,32,64,TournamentBP,81.4326,69.4185,16.5178,46.3833,15.4209,1.1487,7.9937,0.7255,0.0674,0.0103,0.0241,0.0104
2002,1,3.4,128,16,1,1024,16,12,12,8,12,64,128,16,8,MultiperspectivePerceptron64KB,197.1583,176.558,18.4184,158.005,17.536,1.2933,20.9042,0.7405,0.1246,0.0072,0.0871,0.0106
2003,1,4,64,64,4,128,2,4,12,4,8,256,128,8,8,MultiperspectivePerceptron64KB,175.6113,154.13,16.8571,136.4113,16.0656,1.2088,17.0281,0.7198,0.1124,0.009,0.0151,0.0102
2004,1,3.4,16,64,8,128,16,8,8,8,4,64,32,16,16,LocalBP,106.983,123.159,17.099,99.6754,15.8838,1.2413,17.9835,0.8517,0.0811,0.0105,0.0138,0.0102
2005,1,2.4,32,32,2,512,4,4,2,12,8,256,128,16,64,BiModeBP,113.1821,117.281,18.0624,92.9745,16.7259,1.306,16.5734,0.7915,0.073,0.0107,0.0258,0.0104
2006,1,1.4,128,128,2,512,4,8,2,8,8,64,128,64,8,TournamentBP,97.1424,55.5064,17.8963,34.3867,16.6508,1.2544,7.4873,0.8301,0.0675,0.009,0.0133,0.0101
2007,1,4,16,16,8,1024,8,12,4,2,2,128,96,16,64,TournamentBP,90.3941,83.9784,17.2885,59.0445,16.1888,1.1567,9.9617,0.6684,0.0673,0.0084,0.1006,0.0106
2008,1,2.4,16,16,4,512,4,8,12,2,4,64,64,64,32,LocalBP,132.3911,89.8426,16.8607,68.7508,15.7442,1.1642,8.5321,0.7183,0.0808,0.0082,0.1008,0.0106
2009,1,2.6,32,64,4,1024,2,2,8,2,2,64,64,32,16,BiModeBP,106.878,74.6655,17.5108,51.809,16.3862,1.1621,6.8338,0.7054,0.0729,0.0105,0.0138,0.0102
2010,1,2.6,64,64,8,128,8,12,2,12,12,64,64,8,16,TournamentBP,104.364,115.215,17.7944,91.0142,16.4863,1.3141,16.2801,0.762,0.0676,0.0096,0.0146,0.0102
2011,1,2.6,64,32,2,1024,2,8,4,12,8,192,32,16,32,LocalBP,119.4352,119.982,18.6441,94.6203,17.3026,1.3169,18.7488,0.9302,0.081,0.0092,0.0236,0.0104
2012,1,3.8,32,128,2,2048,8,8,8,12,8,256,128,8,64,TAGE_SC_L_64KB,172.3715,212.462,19.8883,184.9939,18.7302,1.3496,29.5487,0.8421,0.0552,0.0101,0.015,0.01
2013,1,3.6,64,64,8,256,4,8,2,8,4,192,16,8,64,TAGE,90.7726,104.057,17.2296,79.6775,16.0382,1.2356,15.8056,0.7124,0.0559,0.0098,0.011,0.0102
2014,1,1.2,64,32,2,256,2,4,2,8,12,256,64,16,32,MultiperspectivePerceptron64KB,91.8294,48.7571,17.21,29.1179,16.0478,1.2409,6.6015,0.8265,0.1038,0.0087,0.0242,0.0104
2015,1,1.8,64,128,4,256,2,8,4,8,2,192,96,32,16,TournamentBP,98.178,67.5579,17.5484,46.2404,16.3463,1.247,10.0769,0.8803,0.0675,0.0093,0.0159,0.01
2016,1,2.8,128,64,1,256,2,4,2,2,2,128,32,8,64,LocalBP,75.9695,58.1162,16.613,35.5352,15.4459,1.1414,6.3823,0.7206,0.0812,0.0085,0.0149,0.0102
2017,1,3.4,128,32,1,128,8,8,4,4,8,192,128,64,32,MultiperspectivePerceptron64KB,88.7768,80.4659,16.7018,58.2821,15.6719,1.1863,13.3648,0.8539,0.1146,0.0077,0.0264,0.0104
2018,1,4,32,32,1,128,8,2,8,2,2,192,32,16,8,BiModeBP,95.7593,100.162,16.4409,76.506,15.3433,1.1484,9.4215,0.6186,0.0729,0.0108,0.0238,0.0104
2019,1,2.8,32,32,4,128,4,2,8,12,4,256,64,32,16,MultiperspectivePerceptron64KB,145.7317,147.281,17.6589,127.0528,16.619,1.3152,18.137,0.696,0.101,0.0098,0.0246,0.0104
2020,1,1,64,32,1,512,2,4,8,4,8,64,32,32,64,BiModeBP,105.515,42.1354,17.216,23.7268,16.0619,1.1921,4.7068,1.0135,0.0728,0.0103,0.0228,0.0104
2021,1,2.2,128,32,2,256,2,4,2,4,4,256,16,32,32,MultiperspectivePerceptron64KB,80.4205,54.4746,16.7724,33.2618,15.6814,1.1745,7.052,0.7448,0.1087,0.0083,0.019,0.0104
2022,1,2.6,64,64,8,512,16,4,4,12,2,32,64,64,16,TournamentBP,115.827,118.189,18.2186,93.6666,16.9467,1.3105,15.682,0.773,0.0677,0.0097,0.0105,0.0102
2023,1,3.6,64,16,4,2048,16,4,4,2,4,192,16,64,64,LocalBP,105.5142,77.7882,18.1987,51.8862,17.0289,1.1597,8.3277,0.6558,0.081,0.009,0.0846,0.0106
2024,1,3.8,32,128,2,256,2,12,2,12,4,192,128,16,32,TAGE_SC_L_64KB,111.02,170.111,17.9433,143.7847,16.6832,1.3108,24.4677,0.7259,0.0549,0.0103,0.0164,0.01
2025,1,2.6,64,16,1,1024,8,12,8,2,12,192,128,8,8,BiModeBP,107.058,76.7324,17.5791,53.802,16.4382,1.1782,8.3484,0.6896,0.0727,0.0081,0.0905,0.0106
2026,1,3.4,16,32,4,256,4,8,8,4,4,192,96,16,32,LocalBP,98.3464,96.5152,16.7118,73.7484,15.5609,1.1799,14.0913,0.8636,0.0809,0.0103,0.0268,0.0104
2027,1,3.2,16,16,8,128,2,8,4,2,4,128,16,32,8,LocalBP,76.829,66.297,16.1753,43.5332,15.0301,1.1372,7.3716,0.6487,0.0811,0.0095,0.0849,0.0106
2028,1,2.6,64,32,1,256,2,2,2,12,4,64,32,8,64,BiModeBP,103.5491,109.778,17.7706,85.5353,16.4466,1.297,14.5557,0.7034,0.073,0.0102,0.0234,0.0104
2029,1,1,32,32,4,1024,2,12,2,2,2,32,32,32,32,MultiperspectivePerceptron64KB,85.0041,32.6595,17.1867,13.6084,16.1168,1.1513,2.8384,0.7533,0.1222,0.0076,0.0175,0.0104
2030,1,3.4,64,64,4,2048,4,8,4,8,2,192,96,64,32,TournamentBP,123.021,115.283,19.1627,88.5337,17.9469,1.2622,17.2113,0.7862,0.0675,0.0093,0.017,0.0102
2031,1,1.8,64,128,4,2048,4,12,8,12,8,64,32,64,16,LocalBP,151.809,102,19.9223,77.7523,18.5783,1.3452,14.3037,1.0128,0.0809,0.0087,0.0124,0.01
2032,1,2.6,16,32,1,256,8,2,4,12,2,64,96,32,64,TournamentBP,111.051,121.217,17.7882,97.271,16.5269,1.3016,15.4429,0.7142,0.0675,0.0113,0.0229,0.0104
2033,1,4,16,16,1,1024,2,8,4,8,4,64,96,8,8,TournamentBP,104.003,127.484,17.9934,101.2351,16.799,1.2467,18.8629,0.7211,0.0674,0.0107,0.089,0.0106
2034,1,2.2,64,64,2,1024,4,4,8,8,4,256,16,64,32,LocalBP,119.008,90.0062,18.2051,67.066,16.9629,1.2544,12.4631,0.8953,0.0811,0.0098,0.011,0.0102
2035,1,2.4,128,16,2,1024,16,8,12,12,12,192,96,8,32,MultiperspectivePerceptron64KB,214.8163,169.297,19.0065,152.3871,18.0532,1.3595,20.2227,0.8463,0.1089,0.008,0.0803,0.0106
2036,1,2.6,128,128,8,512,2,2,12,12,8,32,16,8,8,TAGE,189.1867,167.635,18.6138,148.1917,17.535,1.3451,16.7487,0.6934,0.0562,0.0096,0.0095,0.0101
2037,1,1.6,32,32,2,256,2,2,12,2,12,256,32,16,16,TAGE_SC_L_64KB,157.9925,65.8846,16.6865,51.8632,15.8205,1.1761,5.9099,0.7682,0.0551,0.0102,0.0235,0.0104
2038,1,3.2,128,32,1,512,8,4,4,12,8,192,16,16,16,BiModeBP,116.7207,139.679,18.2739,114.2459,16.9587,1.3155,20.5264,0.8125,0.0728,0.0106,0.0199,0.0104
2039,1,3.6,16,32,2,128,2,12,4,2,2,256,96,8,16,TAGE_SC_L_64KB,81.7335,72.237,16.2195,50.1308,15.1906,1.1439,8.8971,0.686,0.0549,0.0091,0.0256,0.0104
2040,1,2,16,16,1,1024,16,12,12,4,4,256,128,8,32,MultiperspectivePerceptron64KB,183.7653,87.8663,17.6559,73.2843,16.8447,1.2155,10.3216,0.8393,0.1259,0.0086,0.085,0.0106
2041,1,1,16,32,2,128,16,4,8,4,4,256,64,32,64,MultiperspectivePerceptron64KB,116.1824,40.2236,16.5431,25.4532,15.6346,1.1845,4.9952,1.0131,0.1211,0.01,0.026,0.0104
2042,1,2.6,16,128,4,256,4,2,12,12,4,64,64,32,64,BiModeBP,166.4952,176.973,18.3091,154.1956,17.055,1.3313,17.5443,0.7189,0.0729,0.0115,0.0131,0.0101
2043,1,2,64,16,8,1024,16,4,8,12,12,64,96,32,8,TournamentBP,141.241,117.861,18.9072,95.3111,17.6733,1.337,14.7957,0.861,0.0674,0.01,0.0989,0.0106
2044,1,1.8,128,16,8,2048,2,2,8,12,8,256,96,8,64,TournamentBP,160.657,111.791,19.9854,88.4068,18.7352,1.3474,12.7234,0.7376,0.0676,0.0097,0.0846,0.0106
2045,1,2.8,64,32,4,256,8,2,2,8,12,32,16,16,16,TAGE_SC_L_64KB,89.1449,85.1537,17.1639,61.7741,15.9768,1.2366,11.7412,0.6844,0.0548,0.0099,0.0185,0.0104
2046,1,1.2,16,16,2,1024,8,8,2,12,2,64,64,64,64,LocalBP,112.0313,62.9536,18.4259,41.4685,17.0834,1.3026,7.829,0.806,0.0811,0.0101,0.0872,0.0106
2047,1,1.4,32,16,4,256,8,4,2,2,4,128,64,8,64,BiModeBP,74.0687,37.4502,16.38,18.1946,15.2287,1.1362,3.8091,0.767,0.073,0.0098,0.0885,0.0106
2048,1,2,128,16,4,128,2,12,4,2,12,32,32,32,32,BiModeBP,79.5273,49.6804,16.5548,29.0754,15.4002,1.1591,5.5255,0.7158,0.0727,0.0086,0.0723,0.0106
2049,1,4,64,16,8,256,8,2,12,2,2,256,128,64,8,TournamentBP,145.214,149.836,16.9217,126.5946,15.9367,1.1725,11.8489,0.6204,0.0675,0.01,0.0948,0.0106
2050,1,4,16,32,1,128,2,4,12,2,4,192,96,64,32,TAGE_SC_L_64KB,156.0016,135.798,16.4451,116.9571,15.5988,1.1673,12.9461,0.6886,0.0551,0.0102,0.0272,0.0104
2051,1,1.4,16,64,8,1024,16,4,8,12,2,192,16,16,16,MultiperspectivePerceptron64KB,154.1507,81.4524,18.6672,62.9685,17.6035,1.3258,9.911,0.8311,0.1239,0.0096,0.0113,0.0102
2052,1,3.4,128,128,4,128,8,12,12,12,8,192,128,32,32,TAGE_SC_L_64KB,192.5606,232.283,18.2824,211.8142,17.2411,1.3515,29.8777,0.9121,0.0552,0.0087,0.0163,0.01
2053,1,3.6,16,16,4,2048,8,4,8,4,12,128,96,16,16,MultiperspectivePerceptron64KB,144.2557,107.376,18.4643,84.4878,17.5283,1.2117,14.1176,0.7726,0.1198,0.0101,0.0955,0.0106
2054,1,1.6,64,64,8,1024,8,4,4,12,2,64,96,16,16,BiModeBP,120.1457,83.2141,18.7398,60.4966,17.4148,1.3139,10.8191,0.8615,0.0728,0.0104,0.0148,0.0102
2055,1,2.6,128,32,4,128,8,4,12,8,12,32,32,32,8,TAGE,165.2117,132.36,17.4257,113.7786,16.4171,1.2711,14.8327,0.8165,0.0563,0.0096,0.0187,0.0104
2056,1,2,128,64,2,1024,2,4,12,2,12,32,128,32,64,BiModeBP,145.9723,85.217,17.9767,64.0832,16.8541,1.1941,7.5027,0.7739,0.0728,0.0089,0.0102,0.0102
2057,1,2.4,16,32,8,512,4,8,2,12,8,64,16,16,32,LocalBP,107.3193,102.619,17.9241,78.6096,16.584,1.3019,14.2011,0.7527,0.0811,0.0101,0.0192,0.0104
2058,1,1.6,64,32,2,256,8,2,2,12,4,32,128,32,16,TournamentBP,105.676,80.2563,17.8095,58.5606,16.5147,1.3004,9.9121,0.7366,0.0676,0.0098,0.0182,0.0104
2059,1,1.4,64,64,1,512,4,8,12,12,2,64,96,16,64,TAGE_SC_L_64KB,192.8715,103.295,18.3701,87.5987,17.3307,1.3381,11.3483,0.9031,0.0548,0.0092,0.0147,0.0102
2060,1,1.4,32,32,8,512,2,12,2,4,8,32,128,64,8,TournamentBP,82.9376,42.4324,16.9842,22.4879,15.8176,1.1811,5.0896,0.7912,0.0676,0.0098,0.0182,0.0104
2061,1,1.8,32,128,1,128,16,4,2,4,12,128,16,64,8,BiModeBP,78.4117,48.3857,16.7314,27.8106,15.5365,1.1779,6.1891,0.7822,0.0729,0.0102,0.0103,0.0101
2062,1,2.8,32,128,2,2048,4,4,12,2,2,128,16,16,16,BiModeBP,162.3442,110.808,18.7809,87.0787,17.6689,1.1903,9.1698,0.7343,0.0729,0.01,0.0108,0.0101
2063,1,2,128,128,8,512,2,2,4,4,2,64,96,32,64,MultiperspectivePerceptron64KB,96.0315,54.8916,17.2892,34.1304,16.2469,1.1872,6.5004,0.732,0.1004,0.009,0.0133,0.0101
2064,1,2,32,64,4,512,8,4,12,4,2,256,128,8,64,BiModeBP,143.0122,91.0621,17.3944,70.5722,16.2661,1.2006,9.2698,0.8295,0.0731,0.011,0.0158,0.0102
2065,1,3.4,32,32,2,2048,4,12,12,12,8,256,32,32,16,BiModeBP,194.3702,233.498,19.9678,205.4071,18.677,1.3558,28.3809,0.9012,0.0727,0.0101,0.0245,0.0103
2066,1,2.2,64,16,1,512,4,4,8,8,8,64,16,8,32,MultiperspectivePerceptron64KB,132.5037,87.4013,17.5363,68.3458,16.5494,1.2567,11.4788,0.8002,0.1105,0.0091,0.0767,0.0106
2067,1,4,16,16,2,256,16,12,2,4,4,64,16,16,8,TAGE_SC_L_64KB,78.3559,82.9171,16.5131,59.0699,15.4062,1.169,11.06,0.6337,0.0549,0.0111,0.0701,0.0106
2068,1,2.8,64,16,1,256,16,8,4,4,2,128,32,16,16,MultiperspectivePerceptron64KB,88.0328,67.3793,16.6442,45.6856,15.6172,1.1753,9.3967,0.7492,0.1299,0.0078,0.0829,0.0106
2069,1,1.2,128,128,2,2048,4,8,12,4,4,256,128,16,32,BiModeBP,166.4802,64.7809,19.2586,44.545,18.0919,1.2319,7.3268,1.0724,0.0728,0.0094,0.016,0.01
2070,1,1.4,16,16,8,1024,16,8,4,2,8,64,128,8,16,TournamentBP,89.9978,41.514,17.3088,21.5698,16.1976,1.1594,4.2522,0.7681,0.0675,0.009,0.09,0.0106
2071,1,2.8,32,16,8,2048,4,12,2,2,12,128,128,8,64,LocalBP,99.9631,64.1348,18.178,39.085,16.9761,1.1664,7.4504,0.6961,0.0812,0.009,0.0882,0.0106
2072,1,3.8,32,64,2,1024,4,12,2,8,12,128,96,16,32,LocalBP,99.5266,119.137,18.0536,92.9057,16.7764,1.2512,18.006,0.7064,0.0812,0.0095,0.016,0.0102
2073,1,3.8,16,64,8,128,8,12,4,4,8,128,128,64,8,LocalBP,82.4646,87.5996,16.5564,63.8904,15.3773,1.1771,13.9756,0.7901,0.081,0.0092,0.0158,0.0102
2074,1,2,16,32,4,2048,16,2,12,8,4,192,64,16,32,TAGE,191.5757,110.611,19.0939,91.4964,18.0716,1.2763,11.3443,0.7662,0.0562,0.0113,0.0249,0.0104
2075,1,3.8,16,16,8,2048,4,2,8,8,12,32,128,32,32,TAGE,146.0568,149.742,18.9643,124.2593,17.8664,1.2697,17.7678,0.6204,0.0563,0.0113,0.0695,0.0106
2076,1,3,32,64,8,2048,2,2,4,8,4,64,96,32,32,TAGE_SC_L_64KB,123.8263,101.109,18.9477,75.987,17.7936,1.2548,13.4092,0.7076,0.0551,0.0102,0.0137,0.0102
2077,1,2.4,64,16,2,512,4,2,12,4,2,32,96,8,8,TAGE_SC_L_64KB,164.5186,98.8009,17.123,82.0115,16.232,1.1989,8.7934,0.6514,0.0552,0.0099,0.0692,0.0106
2078,1,1.6,32,64,2,256,4,4,4,4,12,64,96,32,8,TAGE_SC_L_64KB,87.811,47.2788,16.7437,27.8939,15.6656,1.1823,6.5437,0.9719,0.0553,0.0103,0.0135,0.0102
2079,1,3.8,32,16,2,256,16,2,8,4,2,128,16,8,32,LocalBP,97.5326,103.048,16.6532,79.5317,15.5095,1.1729,11.3709,0.6186,0.0812,0.01,0.0705,0.0106
2080,1,3.8,16,32,1,256,4,4,4,2,8,128,32,64,16,BiModeBP,80.8115,77.7537,16.4724,54.2019,15.3393,1.1455,9.0367,0.6861,0.0727,0.0111,0.0243,0.0104
2081,1,2,32,32,8,512,8,2,2,2,4,256,16,32,32,BiModeBP,79.0008,46.9274,16.6737,25.9464,15.5177,1.1388,4.7777,0.7214,0.0729,0.0106,0.0198,0.0104
2082,1,3.6,32,128,8,128,2,8,2,12,12,32,32,32,32,MultiperspectivePerceptron64KB,106.2144,145.705,17.7606,120.3216,16.5306,1.3126,20.5236,0.668,0.1092,0.0083,0.0088,0.0101
2083,1,2.4,128,32,8,512,2,12,8,12,12,128,64,16,8,LocalBP,131.339,131.008,18.3711,107.028,17.0472,1.3318,18.8288,0.9242,0.0809,0.0084,0.025,0.0104
2084,1,3.6,64,64,1,256,16,2,2,8,2,32,32,64,16,TournamentBP,89.3784,102.658,17.257,78.1787,16.0466,1.2311,14.027,0.6488,0.0676,0.0099,0.0099,0.0102
2085,1,1.6,32,128,1,1024,8,2,8,4,8,32,128,64,16,TAGE_SC_L_64KB,122.7895,57.2963,17.7903,38.755,16.7883,1.2033,6.1907,0.7665,0.055,0.01,0.0095,0.0101
2086,1,2.6,64,64,1,128,8,2,2,8,4,32,96,32,64,MultiperspectivePerceptron64KB,88.942,82.3072,17.0435,59.6348,15.892,1.2315,11.2181,0.6841,0.0997,0.0092,0.0094,0.0102
2087,1,2,128,64,8,2048,2,2,2,2,8,128,16,16,16,TAGE_SC_L_64KB,102.881,50.4007,18.3995,27.3004,17.276,1.1676,4.8851,0.7353,0.0549,0.0098,0.0109,0.0102
2088,1,1,16,32,4,1024,2,4,8,4,8,128,16,32,32,TournamentBP,113.494,43.4249,17.7216,25.3417,16.6345,1.1996,4.682,0.9932,0.0675,0.0114,0.0198,0.0104
2089,1,4,32,32,4,256,16,12,8,12,2,64,16,16,64,TAGE,134.7438,189.708,17.8226,165.3242,16.6808,1.3171,24.312,0.7192,0.0559,0.0093,0.0203,0.0104
2090,1,2.4,32,128,8,1024,16,8,12,4,2,128,128,64,32,MultiperspectivePerceptron64KB,186.1903,101.802,17.9176,85.7697,17.1016,1.2195,11.3741,0.8113,0.1303,0.0081,0.015,0.01
2091,1,1.8,64,64,2,256,16,2,12,4,8,32,64,16,16,TAGE_SC_L_64KB,161.7165,78.5459,17.0058,63.5939,16.1098,1.2049,7.4334,0.7539,0.0549,0.0098,0.0101,0.0102
2092,1,3,64,128,2,1024,2,2,4,12,4,64,16,8,32,TAGE_SC_L_64KB,123.8403,128.884,18.7799,103.9289,17.5621,1.3185,16.8655,0.6967,0.0555,0.0099,0.0103,0.0101
2093,1,1,32,32,1,512,2,8,12,8,4,64,96,16,8,TAGE_SC_L_64KB,175.3795,63.0223,17.6445,49.4656,16.6819,1.2669,7.4236,1.0621,0.0551,0.0097,0.0232,0.0103
